"","NZDUSD_ZARUSD1999out.1.126.","NZDUSD_ZARUSD2000out.1.126.","NZDUSD_ZARUSD2002out.1.126.","NZDUSD_ZARUSD2007out.1.126.","NZDUSD_ZARUSD2009out.1.126.","NZDUSD_ZARUSD2012out.1.126.","meanout99.1.126.","lowout99.1.126.","upout99.1.126.","meanout99_g.1.126.","lowout99_g.1.126.","upout99_g.1.126.","meanout00.1.126.","lowout00.1.126.","upout00.1.126.","meanout00_g.1.126.","lowout00_g.1.126.","upout00_g.1.126.","meanout02.1.126.","lowout02.1.126.","upout02.1.126.","meanout02_g.1.126.","lowout02_g.1.126.","upout02_g.1.126.","meanout07.1.126.","lowout07.1.126.","upout07.1.126.","meanout07_g.1.126.","lowout07_g.1.126.","upout07_g.1.126.","meanout09.1.126.","lowout09.1.126.","upout09.1.126.","meanout09_g.1.126.","lowout09_g.1.126.","upout09_g.1.126.","meanout12.1.126.","lowout12.1.126.","upout12.1.126.","meanout12_g.1.126.","lowout12_g.1.126.","upout12_g.1.126."
"1",-0.0157829309487037,-0.0253642771221312,-0.0066225339007504,0.00514313863610161,-0.0218419875536842,0.0210836771001222,0.00861957535723334,-2.43409997293342,2.44251061710933,0.0132135593068528,-1.97487422812017,1.9644416425121,NA,NA,NA,NA,NA,NA,0.020693662143667,-2.38139217307983,2.44714224243679,-0.00807924223234946,-1.98621667552554,1.90540472488684,0.010172945037182,-2.43527118437837,2.40541636779881,-0.0234656874695762,-1.95560742808874,1.91467607752078,0.0215494694284515,-2.45438163917621,2.59677516476845,0.000905443538712441,-1.93937222177565,1.9480582955048,0.00511491303532272,-2.45629113709575,2.5409876613541,-0.00165791016597671,-1.94059586922257,1.93491212803901
"2",-0.0217741600891958,-0.0311462084742352,-0.0175158862842415,0.00130186981387315,-0.0122637298628228,0.0143893256800447,-0.0230635148555173,-0.11385368104616,0.0619004377746777,-0.0275558500928392,-0.108245559513252,0.0416444072429457,NA,NA,NA,NA,NA,NA,-0.0154083663997312,-0.11487442992257,0.0737946190890935,-0.0153038849366833,-0.10137014100151,0.0644853059397393,0.000226045727962388,-0.0976939468534765,0.103725371771791,0.000174784490385886,-0.0717377871769043,0.0652527570086818,-0.00843612713215554,-0.103965412303914,0.106469777968875,-0.00943989704816976,-0.0876229259926457,0.090130020841401,0.0148619979911406,-0.077645101173604,0.128896149638584,0.0156656915022044,-0.0809097253239817,0.106351200423228
"3",-0.0209577553292701,-0.0387481576714209,-0.011855646814118,0.00592950049564989,-0.00677874402010903,0.0186786597422692,-0.0203812300120829,-0.0559141359714706,0.0166480716096987,-0.0206031355854149,-0.0509829100398,0.009890166626312,NA,NA,NA,NA,NA,NA,-0.0121896500625363,-0.0460986054379742,0.0231461759202072,-0.0127577324016011,-0.0438956573469453,0.0174493599906693,0.00437244345044707,-0.0311930264233671,0.0388955947133522,0.00474977004277498,-0.0246701661819804,0.03331867575428,-0.0077216214704975,-0.0418071752796179,0.0275101655819044,-0.00711484199966837,-0.0387663821322461,0.0242308417670237,0.01712597672629,-0.0180558191884726,0.051847266816676,0.0171968462196964,-0.0150331560798655,0.0479108987003214
"4",-0.0276303930103988,-0.0325883582705154,-0.00293244828393258,-0.0019341250864211,0.00375782546088943,0.0173118430633274,-0.0252975885569226,-0.0588513347054288,0.0101684846448561,-0.0249317891528169,-0.0543858338353224,0.0047328393627532,NA,NA,NA,NA,NA,NA,-0.00439826839077081,-0.0389954683948097,0.030628510446722,-0.00489023314704588,-0.0355139293720459,0.0241150246163853,-0.000804712289761978,-0.0346355198126544,0.0342271846830181,-0.000734705295453986,-0.0287103145708932,0.029060569794631,0.00151218868020885,-0.0328308179913015,0.0346614008116916,0.0018246238274994,-0.0280858955214683,0.0304257754998446,0.0169080280562933,-0.0172193268902386,0.0512718222365608,0.0168944542240564,-0.0125222872252986,0.0454474443422085
"5",-0.0283642557460374,-0.0339742961875347,-0.0186645236148988,0.00183027967643645,0.00399963303015105,0.0196709571127085,-0.0266790873933005,-0.0584930168449941,0.00594261912146471,-0.0264852313724115,-0.0541663450019231,0.00316987863327173,NA,NA,NA,NA,NA,NA,-0.0151179659140643,-0.0473202714034172,0.0187468370754456,-0.0157602926710709,-0.0442143699570663,0.0140240269621028,0.00135517639325188,-0.0313187883662398,0.0338077344889831,0.00162212996208361,-0.0254739976209872,0.0283679542765325,0.00296668896423459,-0.0293813707236303,0.0353310673561029,0.00302000051261419,-0.0261681367662198,0.0316606172638155,0.0177782315025776,-0.014356093871701,0.0503320384963851,0.0180204891759063,-0.0108714198775913,0.0460761679369279
"6",-0.0252052907359336,-0.035727725440432,-0.00763058043154063,0.00637558986001441,0.00773452487592974,0.0191636891284979,-0.0247937419763878,-0.0563268646642785,0.00789248080838499,-0.0243655207860201,-0.0516086035425646,0.00380794736731825,NA,NA,NA,NA,NA,NA,-0.00902643791625003,-0.04136081404287,0.024084366149044,-0.00899674489971988,-0.0369680641898089,0.0192515807761323,0.00483100046494346,-0.0271494813581992,0.037016585797483,0.00519152763880516,-0.0217383255989762,0.0323229804231924,0.00640648642794973,-0.02526243666296,0.0370720452628967,0.00638068465436384,-0.0210038146733029,0.0325230077387614,0.0179745421693728,-0.0141621122095508,0.0491795387203175,0.018193262517927,-0.0101076877048909,0.0452743618390148
"7",-0.0288608803425942,-0.0400336611010215,0.000903635432499827,0.00189005561696787,0.0168358642190756,0.0136097779972408,-0.0268623881667536,-0.0563935320844116,0.00462620346160811,-0.027108101844254,-0.0528989061616643,0.000870020699451151,NA,NA,NA,NA,NA,NA,-0.00155339346355433,-0.034375140982817,0.029875214938165,-0.00106865991405473,-0.0278026993655949,0.0256430311068023,0.00286240059710837,-0.0267575296061571,0.0331660557880395,0.00236669523026541,-0.0227378536164191,0.027618689760585,0.0139040374063886,-0.0156182909210484,0.0432388921135321,0.0141484090509321,-0.0132697922126888,0.0392097957221772,0.0135888082495425,-0.0164071189804395,0.04464059895747,0.0142101644578164,-0.0123542610476771,0.0404226234106985
"8",-0.0313133202989339,-0.0383141290854805,-0.00192653388843644,-0.00438542806245601,0.0204668094137781,0.0211053886321244,-0.0291013543396031,-0.059977640124055,0.00191515151047457,-0.0295437113880301,-0.0556789903541384,-0.0025977091157139,NA,NA,NA,NA,NA,NA,-0.00165483770855385,-0.0316383189364777,0.0293629516430921,-0.001804017982418,-0.0271965913649178,0.0242681937399315,-0.00237138835252357,-0.0313925261770079,0.0276394277791763,-0.00259358716261308,-0.0273765835951094,0.022851802165803,0.0179471482533809,-0.0103720437682356,0.0464645840060032,0.0185619593796763,-0.00770053247357344,0.0433949339876644,0.0185859384724272,-0.00984148135703896,0.0469121219531548,0.0189507845026716,-0.00946759718812577,0.0453834616825328
"9",-0.0342281089006162,-0.0342894120813786,0.0133026932017282,0.00478130986340042,0.0312947355208528,0.0175752155587268,-0.0322216971267764,-0.0622020416791896,-0.00160873738168049,-0.0318696869572796,-0.057152710540531,-0.00444175638269393,NA,NA,NA,NA,NA,NA,0.00941122365345933,-0.0233789095796465,0.0398819269489568,0.00991282615470413,-0.0163688509027208,0.0339002991528684,0.00247026005659515,-0.0282739140407713,0.0329723616905841,0.00321653926027363,-0.0207727291675169,0.0267256138459509,0.0269555667557135,-0.00314101880515425,0.05487325656297,0.027757546699263,0.00290341586219888,0.0522544677252306,0.0169873933061448,-0.0117526768622603,0.0448393479901117,0.0171331492919022,-0.0093602129529132,0.0421613075066896
"10",-0.0270042589564269,-0.0298058811771432,0.0003960782343011,0.00169465349183429,0.0376071648835528,0.018286339712166,-0.0272876794296426,-0.0545157211347713,0.00088330917877346,-0.0270053540559817,-0.0520083713276528,-0.00197103625865108,NA,NA,NA,NA,NA,NA,0.00268145494392154,-0.0277716727370546,0.0337196619714059,0.00191264787187616,-0.0229637579141873,0.0273212352131901,0.00181953119841026,-0.0269434056673463,0.0307994235883929,0.00165331887969952,-0.0214362441995509,0.0241184539593949,0.033791185813035,0.00438545103478411,0.0614638645444988,0.0343273790333987,0.00886302688699276,0.0579418001587237,0.0170421008862748,-0.0116293129089049,0.0438039851031139,0.0172944864337254,-0.0082719715297918,0.0415355801248729
"11",-0.0308449188708926,-0.0329190897683358,-0.00364934414107387,0.00190463409107955,0.0289054807283733,0.0164928875370038,-0.0292255055788706,-0.0587308650291297,-0.000395309001130273,-0.0290783396929653,-0.0537386902198316,-0.00390824725972305,NA,NA,NA,NA,NA,NA,-0.00195442808703916,-0.030333203844054,0.027349834349212,-0.00262340571898295,-0.0269978224002613,0.0213833915627407,0.00187543994621031,-0.0255894595487046,0.0291606880006864,0.00178118168828215,-0.0201110106943461,0.0239479432475042,0.02879204091927,0.00187474007972268,0.0570597510610788,0.0288440607146242,0.00481367467689918,0.0522927648890307,0.0158945016036713,-0.0104236434515608,0.0419374895045047,0.0155481061023138,-0.00916703046004327,0.0409625255181468
"12",-0.033178573586757,-0.0317789000462984,-0.00163908653816747,0.00158538821758758,0.0207973233870715,0.0137823350336232,-0.0311690999765451,-0.0602610968288764,-0.00224878733016893,-0.0310652201206377,-0.0552357163202943,-0.00603997862984157,NA,NA,NA,NA,NA,NA,-0.00159299784095404,-0.0306144783410121,0.0277502669879075,-0.00185833174680601,-0.0253474701563814,0.0210067691088395,0.00170904994779918,-0.0257153839894958,0.0288707444182408,0.00124956322979625,-0.0202780378546913,0.0228566036262506,0.0217135756393835,-0.00516926886531513,0.0487249114383959,0.0218154163746915,-0.000988539283498054,0.0451617891708145,0.0137309552196729,-0.0112557012799607,0.0390363696892006,0.0136218769671682,-0.0106555917078071,0.0379575514126356
"13",-0.0331947933046189,-0.0364792143044189,0.0139379565506579,0.000369896070908204,0.01867528386914,0.0152163906426104,-0.0317634667149784,-0.0590920110251077,-0.0030345815265089,-0.0318314567409909,-0.056102754920014,-0.00756701231157529,NA,NA,NA,NA,NA,NA,0.00981876061277971,-0.0206301678389182,0.0375088945881188,0.00967506176204529,-0.0136268456348535,0.0310777174531104,0.000535945913671657,-0.0260424475914388,0.0281579598362805,0.000735154186141234,-0.0206695308157532,0.0213703028476238,0.0182318842704503,-0.00773478008136729,0.0442582994661914,0.0187004117402194,-0.00391892131585131,0.0416273929909503,0.0140839156339136,-0.0111393751997261,0.0384238364202195,0.0141460391050126,-0.00865548127147604,0.0373559607191493
"14",-0.0260249336638663,-0.0268495219828198,0.00778084818290692,0.0155450720530221,0.0119763944306899,0.020410310659372,-0.0264101492935883,-0.054630918609024,0.0025201169311223,-0.0267772819849385,-0.0500992348051987,-0.0027780703952182,NA,NA,NA,NA,NA,NA,0.00761596415340853,-0.0209586848660838,0.0347599412885717,0.00756377123352846,-0.0149636814834623,0.0309244524965689,0.0105494050818989,-0.0195104337282522,0.0388637174747135,0.0122153617198408,-0.00944416522768122,0.0326416517875764,0.012653400635877,-0.0124967430084031,0.0382809216559101,0.0127083654616437,-0.00909009720891369,0.0345938867290414,0.0184740892073255,-0.00619844766628815,0.0415582422140149,0.0186838166111428,-0.0051592338360845,0.0414374360913687
"15",-0.0234162737888884,-0.0260874148307532,0.0162633712878208,0.0114975005614733,0.0112936469032108,0.025282841774829,-0.023337529147954,-0.0505201181877054,0.00486221942325326,-0.0235122775710754,-0.0468666711480954,-0.000296148957679624,NA,NA,NA,NA,NA,NA,0.0129909363238363,-0.0139973524072752,0.0394314938862716,0.0132309741803394,-0.00944413530180221,0.0356735856235654,0.0109932536021055,-0.0167778790970475,0.0397555230244,0.0112081825936761,-0.00919898680736435,0.0315042614140626,0.010895437376616,-0.0140201721593341,0.0354348845214449,0.0111848160417164,-0.0105322491289853,0.0330995793193064,0.0229081396894174,-0.00102603801915965,0.0463472265524359,0.0233350668390178,0.00058284174556106,0.0457333254297242
"16",-0.0166515740509532,-0.0256324037208655,0.0137903685659222,0.0200905674426208,0.00614842937283577,0.0257278135215213,-0.0174717247909345,-0.0447986187155797,0.00872868094645774,-0.0178864713508423,-0.040515178870366,0.00452744552678197,NA,NA,NA,NA,NA,NA,0.0128413984550898,-0.0154348859571689,0.0392229497326532,0.0127976546372551,-0.00939327512047143,0.0360154309685788,0.0165361014867148,-0.0102558036023374,0.043659309989867,0.01752122025961,-0.00439982754134342,0.0372167636644007,0.00703521500293125,-0.0174936491286158,0.0328489617382377,0.0069620268292536,-0.0135388549032669,0.0276510216994453,0.024212388610626,0.000868148187422855,0.0463246381079773,0.0242339023679022,0.00219373650495334,0.0460898641775907
"17",-0.0182819052473733,-0.0265634133667625,0.0122962416808297,0.015940004099567,0.00931350670601705,0.0303857959555787,-0.0177197145709543,-0.043883277075776,0.00884173006063223,-0.0177380727008721,-0.0407409474754738,0.00467886838540434,NA,NA,NA,NA,NA,NA,0.0117630846923683,-0.015951872613008,0.0385036820526308,0.0118356882880878,-0.00994159027839006,0.0333525477198381,0.0154960067094244,-0.0103868789521261,0.0418281728184219,0.0154859808748335,-0.00392083547103811,0.0348175979740084,0.00829760512531851,-0.0161234862991664,0.0324335934955272,0.00847186533477961,-0.0121106811441633,0.0290997676108362,0.0278679006726048,0.00549309861334387,0.0504479110961827,0.0282463473007733,0.0055430551907148,0.0493067097774625
"18",-0.0311870879882674,-0.0270743624231782,0.0325834465098729,0.00762408211347188,0.00998150195920688,0.0240885324236304,-0.027566832627927,-0.0544000989996798,0.00147694625297684,-0.0272724827337578,-0.0503176013176496,-0.00402822777241146,NA,NA,NA,NA,NA,NA,0.0115825935189521,-0.0318113583658797,0.0554469737972365,0.0122305924102467,-0.0208718059636268,0.0464122926392745,0.00960347736545862,-0.0155346305260957,0.0369498353775135,0.00847758584572463,-0.0108810091935615,0.0284746785447384,0.0086661412094134,-0.0166678598297863,0.0354907815000451,0.00928401475164805,-0.0108045430605802,0.0300869143019387,0.0241240801912255,0.00313033100423272,0.0452535432802468,0.0240555058922335,0.00400498876201042,0.0443466800832082
"19",-0.030863973764293,-0.0314029102760782,0.0262695618548019,-0.00735965009544914,0.0249612232329448,0.0261923451174568,-0.029446106707114,-0.0561405370617002,-0.00300036219467634,-0.0291321233753103,-0.0510127558928815,-0.00614333926163861,NA,NA,NA,NA,NA,NA,0.0249511833155732,-0.00270073410905849,0.0503831026990174,0.0248391500404132,0.00204505822715156,0.0464825860782021,-0.00232650635850167,-0.0298810108626632,0.0251497044389424,-0.00400711540999008,-0.0236695221409341,0.0162028828902235,0.0199785988718032,-0.00684070035547137,0.0447925379734493,0.0208644702124325,-0.000118217708162255,0.0417826842472036,0.0249986698078378,0.0040296155949782,0.0460036932303621,0.0248338340061043,0.00459843255475889,0.0439439981937378
"20",-0.0189320337537633,-0.031543714585646,0.0285572800101268,-0.00810162288611016,0.0216999813998902,0.0266011744119699,-0.0202042437617697,-0.0471502193316499,0.00593221256422063,-0.0203161418257973,-0.0431123373437398,0.00167330687858456,-0.0318161525958225,-0.0407559433789101,-0.0228763618127348,-0.0318161525958225,-0.0407559433789101,-0.0228763618127348,0.0262697904333244,0.000373266099418436,0.0520027568211459,0.0261294809615308,0.0036368711738496,0.0483304765708165,-0.00600854207431374,-0.031803275098271,0.021591759707481,-0.00676465744947867,-0.0256161987295217,0.0134171104063479,0.0201985872538904,-0.00421336948584976,0.0435744574438817,0.0206815684221162,1.76920265550704e-05,0.0411796120782512,0.0254164828014215,0.00628535376245067,0.0448200127839262,0.0254533176965206,0.00676075798255738,0.0443937021360174
"21",-0.0139646766281292,-0.0381364792809217,0.021273430456519,-0.0120038937548244,0.00962167224361909,0.0306114273540317,-0.0147564934036532,-0.0404361637491179,0.011334675090805,-0.0150329955286458,-0.0373355292062225,0.00624039722472958,-0.0324180884705938,-0.0412471617074178,-0.0235890152337699,-0.0324180884705938,-0.0412471617074178,-0.0235890152337699,0.0211117499307357,-0.00343060912752224,0.0461237266032163,0.0207479150588661,-0.00126774872281977,0.0428437051468195,-0.00973973827583179,-0.0353074810099161,0.0166718362589849,-0.0101791125467998,-0.0281600459021487,0.00901357594003452,0.0110958286491767,-0.0126114586962495,0.0359176397369643,0.011324457259366,-0.00923614194397067,0.031434611900609,0.0287672631882968,0.00911154394322178,0.0471338679008414,0.0286685361080542,0.0100123657242803,0.0463143891160876
"22",-0.0213767214788169,-0.0364547453854476,0.0268471695891135,-0.00765390618335338,0.0175221317082905,0.0375465630018867,-0.019345151069548,-0.0448951164572504,0.00750376465719566,-0.0192312441342986,-0.0412618697353397,0.00354175539966064,-0.0328025319862942,-0.0417762847150169,-0.0238287792575715,-0.0328025319862942,-0.0417762847150169,-0.0238287792575715,0.0238512585180443,-0.0017250880312645,0.0476907071009472,0.0237385268403861,0.00225262445626275,0.0455565221526785,-0.0077649275531123,-0.0335988005994157,0.0183998851016087,-0.00775902696061947,-0.0262086015676571,0.0114414279525011,0.0150338451502271,-0.00991711096874722,0.0387668943651272,0.0152486950265647,-0.00525046100892963,0.0357835497548558,0.0344964797166916,0.0142569538964702,0.0525719631636017,0.0348332506020802,0.0154372904382063,0.0533151063151967
"23",-0.0101650860897324,-0.0375110877860426,0.0269873539195857,-0.0129058682522369,0.0269284707724349,0.0392969943584085,-0.0113700646540337,-0.0374988164123389,0.0151846283879147,-0.0120568027128107,-0.0339530147388428,0.00909059533603297,-0.0332509658719845,-0.0420734482813724,-0.0244284834625966,-0.0332509658719845,-0.0420734482813724,-0.0244284834625966,0.0253970677649422,0.000689036302653389,0.0493030186678188,0.0244355466660434,0.00288967274707366,0.0456629457522251,-0.0108532807899455,-0.0357659760397195,0.0143618211373134,-0.0116102313903232,-0.030462542234069,0.00755160426616912,0.0226637036329633,-0.00276215080850281,0.047054755613081,0.0234550244182019,0.00257041845584346,0.0438661549326661,0.0371876945784417,0.0184678110731316,0.0556835364010824,0.0376270408177571,0.0188991038671424,0.0553626567412006
"24",-0.00576408821341151,-0.0363232409148436,0.0271863978443594,-0.00824207481719674,0.037649783497363,0.0450149241926909,-0.00642301509491045,-0.033086718399164,0.0194900802692874,-0.00728311382358443,-0.028857629049795,0.0140498134482713,-0.0335435634951139,-0.0425091660141021,-0.0245779609761258,-0.0335435634951139,-0.0425091660141021,-0.0245779609761258,0.0251350869552893,-7.79959540079011e-05,0.0485432859344117,0.0247146905219366,0.00277443368346291,0.0472168920505708,-0.00845740521768088,-0.0328528609013799,0.0154920237733901,-0.00833738276568368,-0.0268506139246455,0.0109008075924266,0.0324872162978631,0.00691645690353333,0.0567721370779092,0.0333177710092829,0.0133399775289131,0.0535604708570302,0.0420596722650339,0.022899840573395,0.061438430303179,0.0426284031511467,0.0235955551384567,0.060732103930789
"25",-0.0147236076945554,-0.0374992950594158,0.0144034203652408,-0.00623309497395175,0.0527954203899017,0.033456104293017,-0.0124014971373051,-0.0374708956775451,0.013611547776797,-0.0125390583759216,-0.0337090221092815,0.00965464874056159,-0.0339202998345713,-0.0431037136779189,-0.0247368859912236,-0.0339202998345713,-0.0431037136779189,-0.0247368859912236,0.0154390705723591,-0.00791799556073376,0.0408201954432168,0.0160275475891493,-0.00530540965592853,0.0375647281626316,-0.0067002380445439,-0.0315988318427434,0.0189383219046053,-0.00630591903941129,-0.0245564862582912,0.0123541818003515,0.0293550889246127,-0.0128786988033609,0.0690837355036004,0.0336985457052664,0.00283218464689919,0.0661098276448017,0.0341531369368296,0.0166804073734134,0.0526765550243272,0.0341085065277342,0.0165144799565688,0.0522490292636775
"26",-0.0197938651441198,-0.0383341954261155,0.0211369851729477,-0.00349365315793393,0.0625392263910787,0.0409594015802144,-0.0175321510886426,-0.042715298153205,0.00829566796082769,-0.0179773864082783,-0.0389304560251916,0.00335981675355647,-0.0343406708432898,-0.0437453263593145,-0.0249360153272651,-0.0343406708432898,-0.0437453263593145,-0.0249360153272651,0.019056474349439,-0.00585330585396958,0.044203299414353,0.0180763499182648,-0.0028752766885831,0.0394994604452092,-0.00429450981083934,-0.0295361507450914,0.0207574312052542,-0.00387264376058254,-0.0219535482575549,0.0150811423921429,0.0411639340213732,0.00419082468296409,0.0819185914077175,0.0582041336661466,0.0369330760013216,0.077534507732545,0.0385348336985311,0.0191811188165534,0.0560860768307185,0.0391744078414039,0.021548176827219,0.0572714792053744
"27",-0.0196808427459483,-0.0395629171885802,0.02308105401712,-0.00383427016047166,0.057685884607785,0.0331229764620333,-0.0185811894176135,-0.043363395271136,0.00724860493874351,-0.0187328589302563,-0.0393929596191931,0.00250378255322517,-0.0348380276380793,-0.0441757888308968,-0.0255002664452619,-0.0348380276380793,-0.0441757888308968,-0.0255002664452619,0.0210214789938525,-0.00436967554084279,0.0453232044466533,0.0204126802047958,-0.000695864460227321,0.0419860366787846,-0.00352864185469104,-0.0272312441527217,0.0205531795723281,-0.0036394299963278,-0.0223935964568332,0.0148068359277029,0.0548523570324306,0.0296667822754716,0.0789531375956794,0.0564990955526219,0.0365471335767006,0.0762403939012817,0.0329755430443428,0.0156798878504746,0.0500911213825271,0.033589465941308,0.0170566870649047,0.0506682052213922
"28",-0.0233611550420719,-0.042079134286522,0.0302871834058138,0.000614292620883861,0.0756705225495893,0.0293215794547645,-0.0215806781835039,-0.0462305414021101,0.00355914202242996,-0.0218929673803811,-0.0423492448251951,-0.000875914792260071,-0.0355276568426929,-0.0454118477618641,-0.0256434659235217,-0.0355276568426929,-0.0454118477618641,-0.0256434659235217,0.0269176456260068,0.0021652475489965,0.0496783724034606,0.0257541026688533,0.00361291479881365,0.0465534656208525,-0.000654461778426532,-0.0256984774412917,0.0232083217229407,-0.000281087080960678,-0.0192618316043213,0.0188857920400029,0.0503196212198781,0.00997982815292745,0.0946151938306962,0.0568311233398942,0.0261008826219271,0.087985847258655,0.0292743279192819,0.0122638171515046,0.0474504290488471,0.0293284309562596,0.0125589212282282,0.0457593974934584
"29",-0.0214902727740205,-0.0446972958305056,0.0151159588784917,-0.0112195484300244,0.0677233952793013,0.0238280689461419,-0.0203318309511042,-0.0450595126252888,0.0057119913350328,-0.0206556602291287,-0.0409385674791379,9.03995066637846e-05,-0.0364009557939132,-0.0474612331783063,-0.0253406784095201,-0.0364009557939132,-0.0474612331783063,-0.0253406784095201,0.0166067335332384,-0.00767277037808905,0.0401681224989844,0.0165683517292788,-0.00428133887789996,0.0379548273419595,-0.00766539269893706,-0.0329122727683319,0.0177355601849909,-0.00843360045505212,-0.027227930818246,0.0103573234374391,0.0656347992498593,0.04039295695474,0.0900696648451124,0.0671689586037582,0.0471186346988681,0.0865198262061721,0.0241484089944093,0.00767111008921006,0.0409684061902182,0.0243109774587279,0.0080365347930474,0.0408574274675593
"30",-0.0198085293309324,-0.0590911433408698,0.00538498274129262,-0.0142588206822183,0.0669053228628289,0.0226026359614768,-0.0191237291749941,-0.0431340029938077,0.00478458037510869,-0.0194522891209593,-0.0406512268297694,0.00133515724207005,-0.0385619260364805,-0.0539911398355079,-0.0231327122374531,-0.0385619260364805,-0.0539911398355079,-0.0231327122374531,0.00731825213603624,-0.0152416173786715,0.0318353900509317,0.00794682748381036,-0.0131642765126059,0.0287893482802172,-0.012062061197329,-0.0366784009506579,0.0133037056953547,-0.0123241714976629,-0.0307226995297326,0.00614127268436638,0.0643424461294404,0.038600711730508,0.0886141739532641,0.0659311599041732,0.0468098696217462,0.0847790582661866,0.0220560088225629,0.00578174194640529,0.0383860266529703,0.0222987592920539,0.00647987881076782,0.0383099749408444
"31",-0.0185218472946512,-0.048318035446966,-0.00081222056385255,-0.0107143128439218,0.0713145188134432,0.0254575455918504,-0.0178089110776898,-0.0412653961039378,0.00725003182688051,-0.0180004125353573,-0.0390165892435778,0.00286575536437463,-0.0394910793136696,-0.0558753143736744,-0.0231068442536647,-0.0394910793136696,-0.0558753143736744,-0.0231068442536647,0.000861925508336509,-0.0226643969646797,0.0251724279405626,0.00148512091478896,-0.0197310546781533,0.0235505921539516,-0.0105046466963358,-0.0338905942686819,0.0134503319190244,-0.010191919601358,-0.0283778226133905,0.00877819198460909,0.0672432052298409,0.0416610660654429,0.0923442022541846,0.0692150819287023,0.0497519786716576,0.0880807894330019,0.0239810684039466,0.00796940380401747,0.0397305153466081,0.0241401865230481,0.00891752500654305,0.0402385764959182
"32",-0.0252257929481778,-0.0559069342663057,3.52559957514931e-05,-0.0242301688396198,0.0766316949216777,0.023817558370689,-0.0230395045587263,-0.0467793487036245,0.00251102611249837,-0.0231564718749873,-0.0434183157573233,-0.00298868254925112,-0.0410544940710635,-0.0594292117186491,-0.0226797764234779,-0.0410544940710635,-0.0594292117186491,-0.0226797764234779,0.000239334738260805,-0.0219395824734864,0.0233005572309115,0.000442062214912209,-0.0205362038453017,0.0214689576296464,-0.0195420610218314,-0.0441313893539522,0.00649545619634055,-0.0200134166811062,-0.036761661341995,-0.00140107413411236,0.072466367144092,0.0461028076087186,0.0976902315641696,0.0737860018124288,0.0548741972748186,0.092258845315584,0.0232363274125109,0.00743212466755917,0.0392718415787108,0.0232587884956816,0.00741133364661876,0.0387727542456856
"33",-0.0281432617034769,-0.0444967934125317,-0.0133419655166001,-0.0283186742710984,0.070911602568086,0.0309555312004399,-0.0260687768855851,-0.0503384630837891,-0.00148451785823491,-0.0260399049647846,-0.046384773627866,-0.00470657519763098,-0.0413823321035843,-0.060017890256923,-0.0227467739502456,-0.0413823321035843,-0.060017890256923,-0.0227467739502456,-0.00982522967019841,-0.0332139333613084,0.0151828277957395,-0.0082992425974787,-0.0297812539331234,0.0129531030115639,-0.024675543791621,-0.0473864965287522,-0.000551689587406746,-0.0251599516164609,-0.0426471970285407,-0.00691635300908309,0.0692612119178409,0.0448575836274639,0.0959968924675575,0.0705309235076347,0.0514037244008823,0.0892789689505134,0.0288459938572415,0.0122225445959662,0.0448486301808765,0.0292091292325579,0.0137232298768093,0.0446626984599789
"34",-0.0141353785645621,-0.0450020160493805,-0.0108729524012265,-0.0395508632270125,0.0654970270753883,0.0339616520968617,-0.0155444889323154,-0.0387043371589291,0.00917947641590183,-0.0161086888320476,-0.0359892482623293,0.00391658950942164,-0.0417270639079458,-0.0599277266135429,-0.0235264012023488,-0.0417270639079458,-0.0599277266135429,-0.0235264012023488,-0.00983321510873147,-0.0316938799767147,0.0149504630604184,-0.00932514236288766,-0.0305172190507397,0.0108627562882394,-0.034094533637588,-0.0576205127318489,-0.00729975339093051,-0.0223980588908933,-0.051734612907216,0.00611951305651031,0.0646886138189473,0.0395475610949432,0.0901807953580042,0.0654312639789191,0.0467980921121993,0.0837949932726896,0.032349130183413,0.0163889524007794,0.048009588321654,0.0324204962006585,0.0166956089337271,0.0482568944096391
"35",-0.0159091613523871,-0.0529702633937916,-0.0144997913969362,-0.0228951543286506,0.0640882515751342,0.037635597109988,-0.0152029440563774,-0.0382544094797084,0.00860083777839907,-0.0152805433140903,-0.035402423697727,0.00552401133198808,-0.0427978448113597,-0.0610783550435599,-0.0245173345791595,-0.0427978448113597,-0.0610783550435599,-0.0245173345791595,-0.0124796148106785,-0.0351381283088434,0.0108027560249219,-0.0118257686150533,-0.0334016435425148,0.00918957351026582,-0.0251883562811705,-0.0489834572109848,-0.00201392193862295,-0.023806525174075,-0.0418054628815432,-0.00545966659327586,0.0621596374289866,0.0367229777774178,0.0873954693729419,0.0634105586420297,0.0444618850872286,0.0819874913918482,0.0356577328583457,0.0193723428950077,0.0508424283681532,0.0360949672533249,0.0204370398972886,0.0521819155246366
