"","sp2ukout","sp8ukout","sp12ukout","sp16ukout","sp20ukout","meanout2uk","lowout2uk","upout2uk","meanout2uk_g","lowout2uk_g","upout2uk_g","meanout8uk","lowout8uk","upout8uk","meanout8uk_g","lowout8uk_g","upout8uk_g","meanout12uk","lowout12uk","upout12uk","meanout12uk_g","lowout12uk_g","upout12uk_g","meanout16uk","lowout16uk","upout16uk","meanout16uk_g","lowout16uk_g","upout16uk_g","meanout20uk","lowout20uk","upout20uk","meanout20uk_g","lowout20uk_g","upout20uk_g"
"64",0.116981019692095,-0.0883562621342415,0.0534303502534073,0.171712651186429,0.0992266597228442,0.115806873817085,0.0944928087605904,0.13743883939744,0.11599904780064,0.0956932193372404,0.134976802283303,-0.0849163278809802,-0.107661979842849,-0.0601316586655713,-0.086497933211966,-0.102843357731958,-0.0700532869820118,0.084958297812215,0.0256652619395645,0.142669964702566,0.056211444452499,0.0261471061136502,0.0877662227776699,0.170918665339133,0.151148541280028,0.190002300574086,0.171110901293824,0.152740978718871,0.189878722933326,0.0992532622659182,0.0765633072453355,0.121207257290701,0.0979400282473003,0.0828202495757315,0.112941560842972
"65",0.119717187657198,-0.0591926019759681,0.102730602014045,0.180173491144378,0.10744192831726,0.118047138487234,0.0951183647033642,0.139702243872881,0.118433746060609,0.0987039299450473,0.137793119008711,-0.0632743836294233,-0.0884002066711359,-0.0394928126639391,-0.0800423824710522,-0.113509995611599,-0.0477728279261506,0.0604055425210902,-0.00275006750110847,0.12829133140816,0.0594457328513613,-0.00782339724291541,0.127346183081475,0.177342611208098,0.156558911001359,0.197212079402511,0.177529244975175,0.158187461276066,0.196173579512297,0.105908823308684,0.0838572497195873,0.127155857759777,0.0935439923376965,0.0656605772182342,0.122323756329928
"66",0.13176064873055,-0.0639863662695994,0.158141438544011,0.17094916011251,0.115905842885575,0.128904991210168,0.105237067209471,0.14990828390595,0.129208968263922,0.109410057017802,0.149022165018941,-0.0626712876289662,-0.0866077696144616,-0.0392129694009835,-0.0635635280216837,-0.0799066818740592,-0.0469853520289785,0.102383327421509,0.0294151047796506,0.201167505454663,0.0986789272449416,0.0278147809099777,0.159744381404782,0.17122116474466,0.151845609633873,0.191064136216215,0.171456696445526,0.153015091016414,0.190060832038884,0.113730460319061,0.0909441425471008,0.136046224953109,0.100480061631038,0.0748753107081162,0.127520692434799
"67",0.143084912954943,-0.0639863662695994,0.149869595618499,0.157877491850873,0.112563105897561,0.127922842471588,0.0822484688977801,0.172674148314624,0.140399141637682,0.120385500331293,0.160042907558902,-0.0629863326717609,-0.0869116187349737,-0.039407982211587,-0.0634267538077253,-0.0793297000969952,-0.0471015443661131,0.150008802074086,0.12869717437207,0.171518981045165,0.148608900435741,0.118467189056166,0.177994670252646,0.159868505964288,0.140847771573202,0.179370285038083,0.159784945463345,0.14091094085539,0.178123642978584,0.112858169523314,0.0909406247150422,0.134927067550924,0.111527189652905,0.0959630559584672,0.127121688716164
"68",0.158059964281074,-0.0639863662695994,0.149869595618499,0.153866607872177,0.130521500030931,0.139253578242898,0.0950216024540332,0.185686314441628,0.139365545003857,0.102991408345707,0.175439085453677,-0.0630341862435403,-0.0859002475783583,-0.0389524084093812,-0.0635736362819557,-0.0794204426469345,-0.0470831155094662,0.149391823056019,0.128707623870741,0.170332070650301,0.148846122701725,0.119235864027037,0.178475485826381,0.154266569069492,0.135440043478851,0.174046809401911,0.154443866552926,0.135783432234614,0.172304416774879,0.126860508373798,0.102427214421079,0.149724014117765,0.108703775524115,0.079619427912595,0.13894222403644
"69",0.158059964281074,-0.0551784222873319,0.149869595618499,0.153866607872177,0.120700941532035,0.156863829239082,0.136261794973112,0.176929461271232,0.156574992030072,0.135935826718809,0.175118906695279,-0.0561423865792828,-0.0786899099274587,-0.0338288069786573,-0.056174186891042,-0.071687217563937,-0.0406996936503594,0.149639499420132,0.12888943705428,0.171023037763695,0.149098161457711,0.118963941670859,0.179594950350519,0.153215293279247,0.133536237049467,0.17275288142443,0.153445413243478,0.135666853534515,0.172003796349213,0.121665981466809,0.100271931092436,0.145336849606381,0.120570592515726,0.103653917179485,0.13857783141107
"70",0.158059964281074,-0.0707794613598756,0.144259215034666,0.153866607872177,0.120700941532035,0.15730609490388,0.13619289202023,0.177909820582975,0.15716723100727,0.137024782176224,0.176245373742486,-0.0670209234616353,-0.0905438624297808,-0.0429446098135268,-0.0684171174628455,-0.084214280583676,-0.0517718515774188,0.14491519191217,0.124171411254458,0.165846379320503,0.144146999175426,0.11336427609087,0.173875263519428,0.152842868913493,0.133330707258847,0.172414380710903,0.152968274679582,0.135402823205131,0.171101989060618,0.120834198979752,0.0999916316116879,0.142865433930572,0.119556645626535,0.102533235267661,0.137372868516554
"71",0.164692699760782,-0.0855211072469153,0.106797364788038,0.161362737638382,0.120700941532035,0.163216124380336,0.141539971236433,0.183394721217363,0.16267170233548,0.142838891011372,0.182047383479644,-0.0661032208502318,-0.107961494755248,-0.0252544154285733,-0.0690187798599831,-0.100512976563072,-0.0367849369004546,0.141382517792343,0.0812188446721489,0.203383706855859,0.110111064630838,0.0788697460844479,0.140775248393466,0.158920453150274,0.139197408950742,0.178954486652106,0.158997192131847,0.141295326263462,0.177253843931893,0.120320363851399,0.0980471888690263,0.141549858691085,0.11934500707216,0.102539978028696,0.136655557722709
"72",0.132744732454273,-0.0813432966153993,0.103222359193547,0.127583690487283,0.136021366606007,0.156193174339976,0.110117186811602,0.19964140227099,0.153648241068119,0.117542787245451,0.190150668388438,-0.0806190906571316,-0.103336795244618,-0.0574741701930701,-0.0813169732418791,-0.0972124446363494,-0.0649896117601307,0.103844180067615,0.0820069413513345,0.126118886146405,0.103721912175995,0.0735419125377281,0.134581684595133,0.150656174011433,0.115430889498639,0.181859250008202,0.150747440600883,0.119339012891523,0.181403997931579,0.132657819290787,0.109091983093761,0.155192670186322,0.117220417962796,0.0863473868090746,0.149387700528654
"73",0.152676547754309,-0.0874679317748317,0.14447067127465,0.119338776672673,0.119542648446718,0.135736767956285,0.0902181212028127,0.182766093102482,0.149650089089196,0.128666043331718,0.169795917621691,-0.0851081289063795,-0.108623762293992,-0.0613054451887885,-0.086277334528655,-0.102634763633538,-0.070759626550625,0.107129071584346,0.0458417577877869,0.167732073929738,0.102004757036983,0.0407722982865037,0.163041170940689,0.121442977915717,0.101935884932216,0.141132646292251,0.121402383761493,0.103347550722803,0.139500832764632,0.121852626121865,0.0995405799322421,0.14567862407699,0.120860428945543,0.102894705287023,0.140814239016433
"74",0.136509227776043,-0.0874679317748317,0.142888493874151,0.162228032956042,0.113696830121266,0.137864599528932,0.116359608770448,0.160722441375413,0.137924359446364,0.118410355161256,0.158503266485028,-0.0860818020486396,-0.109078283866798,-0.0631923975711225,-0.0868714009588145,-0.102486022106724,-0.0709012050970192,0.142253380246316,0.120064416814898,0.163075612385273,0.141577445729975,0.111013021738596,0.172241374860876,0.123998365469996,0.0857934567178381,0.160163738647303,0.126359300134339,0.0944408161729211,0.161874708441745,0.114929393712067,0.0931171865483205,0.137587432485963,0.113689306160682,0.0963319437983791,0.132131475340245
"75",0.153418081403074,-0.0874679317748317,0.142888493874151,0.176294300576809,0.108974254426508,0.136950314089729,0.0934636955501509,0.181102842958073,0.150385706273465,0.12997989334096,0.170600672701929,-0.0855977091663499,-0.108695508057864,-0.0622872948490022,-0.086833355799276,-0.101893817060588,-0.0710930494130281,0.142566487241657,0.121195440486537,0.164160384659566,0.142359020778903,0.11140098690662,0.172407354278535,0.156104140222888,0.12052578552189,0.193794526279336,0.153216156169426,0.122802780638749,0.183872479692241,0.110056439116847,0.0873080168149365,0.132001626155258,0.108643560885356,0.0926173264218253,0.126312561363917
"76",0.153418081403074,-0.106749349084492,0.142888493874151,0.176294300576809,0.103108246191952,0.152073439080879,0.130167562197436,0.172963557692795,0.152392133283174,0.131613971379311,0.172117179127569,-0.0838509900366407,-0.127531003455977,-0.041075251046263,-0.0874573652568657,-0.118128012172276,-0.0543804294510889,0.142723257503686,0.121031377135783,0.163854891158992,0.141434238686597,0.111373265292777,0.172327965653915,0.174491987944302,0.152512612128414,0.194506629066394,0.174461294625066,0.155600723789338,0.193590836382811,0.104608491445023,0.0833555777769371,0.126895649698206,0.103072003107025,0.0870260874709161,0.12007165746135
"77",0.153418081403074,-0.125642549828568,0.145206963226352,0.176294300576809,0.103108246191952,0.152540758023981,0.130986779568971,0.173790209395466,0.152694453505548,0.132661237785166,0.172088511617438,-0.099116382797251,-0.139619981194462,-0.0534896373836287,-0.103824268443682,-0.134546995368541,-0.0726208413364497,0.144644740536776,0.123228819384161,0.16493836510808,0.143926603066098,0.11435776590561,0.173655117603414,0.174961187162468,0.154995782116918,0.194903044551752,0.175597062137885,0.156771812739411,0.193385703203702,0.103622695004832,0.0819323334349223,0.125745286283334,0.102187905493263,0.0857349108232147,0.119305130306945
"78",0.145793813725321,-0.106146562511542,0.130899392000208,0.181901304326026,0.103108246191952,0.146193846261408,0.125402546189409,0.168276542329665,0.146202176874546,0.126223532051078,0.165718078728524,-0.107548956278032,-0.130145004023372,-0.0847249482573037,-0.107872940255396,-0.122639140474105,-0.0918557601756822,0.132258408343215,0.110326620489879,0.154466333291064,0.13175485713339,0.102271089220829,0.160714002509849,0.179273296541364,0.158302157169192,0.198830201898798,0.179864081086146,0.160608510562931,0.198055331108942,0.102836434088305,0.0798835332479664,0.124269741979702,0.101986802073183,0.0861623859343721,0.117630473963254
"79",0.131613480279982,-0.112460217183541,0.219235072189319,0.174730622203469,0.0984326024825721,0.133344619407929,0.111621370504606,0.156861372040283,0.133340412836496,0.114288612569468,0.153339367623678,-0.110199362778366,-0.131924982327911,-0.0867896067656193,-0.111399562095818,-0.125612566277647,-0.0965094255872994,0.135968578540626,0.0744893310415804,0.193513442919344,0.133227064379232,0.0731789010480359,0.18283462294956,0.17476090806514,0.155279375605059,0.193824441854044,0.174739737267747,0.156732459762643,0.192772376041275,0.0993246507356625,0.0782081775211362,0.121549141671323,0.0979373622028548,0.082414352199128,0.113986310572963
"80",0.132232315411454,-0.0637654548657052,0.188140349343877,0.162761073084581,0.101406540728814,0.131720363781929,0.10856016553844,0.153541905053528,0.131776710196111,0.112582202674466,0.151781799478007,-0.0996523995376983,-0.14170258038696,-0.0529898483168262,-0.103010253472512,-0.134601068526303,-0.0697238262594809,0.210838161599777,0.147744916536939,0.269934782509556,0.188781678400538,0.158990917467599,0.219587286579814,0.164461180766,0.144748616114764,0.184086843149003,0.164296373634138,0.145834235310325,0.18341513761323,0.100527285065634,0.0785997819737961,0.122037338405988,0.0999135579719466,0.0843799593854427,0.115445060037843
